"","Estacao","Data","Hora","EvapoBHReal","InsolacaoTotal","PrecipitacaoTotal","PressaoMedia","TempMaximaMedia","TempMinimaMedia","X"
"45749",83923,"30/04/2009",0,NA,"163.8","84.3",NA,"26.736667","16.586667",NA
"45750",83923,"31/05/2009",0,NA,"171.2","61.4",NA,"24.680645","13.409677",NA
"45751",83923,"30/06/2009",0,NA,"145.4","37",NA,"20.99","9.646667",NA
"45752",83923,"31/07/2009",0,NA,"116.4","80.2",NA,"19.025806","9.119355",NA
"45753",83923,"31/08/2009",0,NA,"181.8","188.7",NA,"24.774194","11.048387",NA
"45754",83923,"30/09/2009",0,NA,"97.1","379.1",NA,"22.23","14.086667",NA
"45755",83923,"31/10/2009",0,NA,"125.6","81.9",NA,"24.483871","14.758065",NA
"45756",83923,"30/11/2009",0,NA,"108.8","168.6",NA,"29.91","20.22",NA
"45757",83923,"31/12/2009",0,NA,"142.7","170",NA,"29.322581","19.9",NA
"45758",83923,"31/01/2010",0,NA,"114.9","330.6",NA,"30.206452","21.087097",NA
"45759",83923,"28/02/2010",0,NA,"170.2","160",NA,"32.553571","21.817857",NA
"45760",83923,"31/03/2010",0,NA,"149.4","223.8",NA,"29.351613","19.654839",NA
"45761",83923,"30/04/2010",0,NA,"132.7","156.6",NA,"26.13","16.556667",NA
"45762",83923,"31/05/2010",0,NA,"92.1","373.9",NA,"22.532258","14.551613",NA
"45763",83923,"30/06/2010",0,NA,"106","68.9",NA,"21.36","10.703333",NA
"45764",83923,"31/07/2010",0,NA,"144.8","108.7",NA,"22.664516","10.583871",NA
"45765",83923,"31/08/2010",0,NA,"130.6","73.1",NA,"21.851613","10.619355",NA
"45766",83923,"30/09/2010",0,NA,"116","96.3",NA,"23.246667","13.44",NA
"45767",83923,"31/10/2010",0,NA,"161.1","84.7",NA,"24.016129","13.767742",NA
"45768",83923,"30/11/2010",0,NA,"176.4","217.1",NA,"27.196667","15.903333",NA
"45769",83923,"31/12/2010",0,NA,"147.4","76.1",NA,"27.841935","18.777419",NA
"45770",83923,"31/01/2011",0,NA,"125.8","542.4",NA,"30.716667","21.346667",NA
"45771",83923,"28/02/2011",0,NA,"82.6","261.9",NA,"29.535714","21.460714",NA
"45772",83923,"31/03/2011",0,NA,"136.7","153.5",NA,"27.364516","18.209677",NA
"45773",83923,"30/04/2011",0,NA,"173.1","48.4",NA,"26.976667","16.11",NA
"45774",83923,"31/05/2011",0,NA,"142","101",NA,"23.267742","12.874194",NA
"45775",83923,"30/06/2011",0,NA,"125.4","106.8",NA,"21.186667","9.216667",NA
"45776",83923,"31/07/2011",0,NA,"132.2","229.4",NA,"20.36129","9.764516",NA
"45777",83923,"31/08/2011",0,NA,"127.9","300",NA,"20.63871","11.009677",NA
"45778",83923,"30/09/2011",0,NA,"185.4","131.4",NA,"23.27","11.26",NA
"45779",83923,"31/10/2011",0,NA,"173.1","75.8",NA,"25.593548","15.419355",NA
"45780",83923,"30/11/2011",0,NA,"177.6","32.7",NA,"26.68","15.666667",NA
"45781",83923,"31/12/2011",0,NA,"176.9","216.7",NA,"27.832258","17.270968",NA
"45782",83923,"31/01/2012",0,NA,"176.6","271.9",NA,"29.087097","19.151613",NA
"45783",83923,"29/02/2012",0,NA,"197.2","194.4",NA,"32.437931","21",NA
"45784",83923,"31/03/2012",0,NA,"244.3","78.8",NA,"30.490323","17.590323",NA
"45785",83923,"30/04/2012",0,NA,"149.8","27",NA,"26.59","15.886667",NA
"45786",83923,"31/05/2012",0,NA,"172.5","42",NA,"25.264516","12.516129",NA
"45787",83923,"30/06/2012",0,NA,"157.1","106.3",NA,"22.6","10.276667",NA
"45788",83923,"31/07/2012",0,NA,"135.9","106.1",NA,"20.929032","9.66129",NA
"45789",83923,"31/08/2012",0,NA,"195.7","34.9",NA,"26.335484","13.63871",NA
"45790",83923,"30/09/2012",0,NA,"151","170.1",NA,"25.11","13.08",NA
"45791",83923,"31/10/2012",0,NA,"140","171.9",NA,"27.609677","16.980645",NA
"45792",83923,"30/11/2012",0,NA,"181.7","62.1",NA,"28.2","16.813333",NA
"45793",83923,"31/12/2012",0,NA,"162.2","97.9",NA,"31.725806","20.029032",NA
"45794",83923,"31/01/2013",0,NA,"199","133.6",NA,"29.209677","18.46129",NA
"45795",83923,"28/02/2013",0,NA,"123","389.7",NA,"29.682143","20.157143",NA
"45796",83923,"31/03/2013",0,NA,"126.3","164.8",NA,"27.022581","17.632258",NA
"45797",83923,"30/04/2013",0,NA,"204.7","45.9",NA,"27.03","14.833333",NA
"45798",83923,"31/05/2013",0,NA,"143","33.7",NA,"23.964516","12.016129",NA
"45799",83923,"30/06/2013",0,NA,"109.8","102.5",NA,"21.186667","12.153333",NA
"45800",83923,"31/07/2013",0,NA,"178","70.3",NA,"21.558065","8.851613",NA
"45801",83923,"31/08/2013",0,NA,"160.2","416.7",NA,"21.622581","9.290323",NA
"45802",83923,"30/09/2013",0,NA,"156.4","141.5",NA,"24.34","12.71",NA
"45803",83923,"31/10/2013",0,NA,"184.7","75",NA,"25.470968","14.858065",NA
"45804",83923,"30/11/2013",0,NA,"202.8","94.1",NA,"28.666667","16.583333",NA
"45805",83923,"31/12/2013",0,NA,"191.3","187.3",NA,"30.087097","19.019355",NA
"45806",83923,"31/01/2014",0,NA,"216.5","292.4",NA,"32.935484","20.364516",NA
"45807",83923,"28/02/2014",0,NA,"201","229.4",NA,"32.614286","21.242857",NA
"45808",83923,"31/03/2014",0,NA,"155.1","200.5",NA,"28.464516","19.080645",NA
"45809",83923,"30/04/2014",0,NA,"159.9","226.6",NA,"26.436667","17.203333",NA
"45810",83923,"31/05/2014",0,NA,"116.9","96.5",NA,"22.977419","13.554839",NA
"45811",83923,"30/06/2014",0,NA,"114.4","298",NA,"21.526667","12.036667",NA
"45812",83923,"31/07/2014",0,NA,"138.8","65.3",NA,"22.570968","11.396774",NA
"45813",83923,"31/08/2014",0,NA,"195.1","98",NA,"24.493548","11.112903",NA
"45814",82870,"31/01/2000",0,"","204","213.1",NA,"31.425806","21.225806",NA
"45815",82870,"29/02/2000",0,"","186.6","281.6",NA,"31.613793","21.565517",NA
"45816",82870,"31/03/2000",0,"","188.3","134.4",NA,"31.290323","21.051613",NA
"45817",82870,"30/04/2000",0,"","192.7","95.7",NA,"31.533333","21.526667",NA
"45818",82870,"31/05/2000",0,"","267","3.5",NA,"32.929032","19.451613",NA
"45819",82870,"30/06/2000",0,"","267.3","1.2",NA,"33.56","18.793333",NA
"45820",82870,"31/07/2000",0,"","292.4","0",NA,"34.432258","17.832258",NA
"45821",82870,"31/08/2000",0,"","310.7","0",NA,"36.103226","19.051613",NA
"45822",82870,"30/09/2000",0,"","255.2","0",NA,"36.7","21.606667",NA
"45823",82870,"30/04/2001",0,"","202.9","64.8",NA,"32.56","20.26",NA
"45824",82870,"30/09/2001",0,"","","0",NA,"","",NA
"45825",82870,"31/10/2001",0,"","246.5","114",NA,"36.122581","22.574194",NA
"45826",82870,"30/11/2001",0,"","","0",NA,"","",NA
"45827",82870,"31/12/2001",0,"","","0",NA,"","",NA
"45828",82870,"31/01/2002",0,"","","0",NA,"","",NA
"45829",82870,"28/02/2002",0,"","","0",NA,"","",NA
"45830",82870,"31/03/2002",0,"","","0",NA,"","",NA
"45831",82870,"30/04/2002",0,"","","0",NA,"","",NA
"45832",82870,"31/05/2002",0,"","","0",NA,"","",NA
"45833",82870,"30/06/2002",0,"","","0",NA,"","",NA
"45834",82870,"31/07/2002",0,"","299.3","0",NA,"35.722581","",NA
"45835",82870,"31/08/2002",0,"","","0",NA,"","",NA
"45836",82870,"30/09/2002",0,"","","0",NA,"","",NA
"45837",82870,"30/11/2002",0,"","246.2","33.4",NA,"36.526667","21.82",NA
"45838",82870,"31/01/2003",0,"146.274743","184.8","185.5",NA,"32.141935","21.380645",NA
"45839",82870,"28/02/2003",0,"131.042757","150.3","166.2",NA,"32.007143","21.442857",NA
"45840",82870,"31/03/2003",0,"140.342832","184.1","133.9",NA,"31.451613","21.451613",NA
"45841",82870,"30/04/2003",0,"135.09912","240.2","62",NA,"33.226667","20.88",NA
"45842",82870,"31/05/2003",0,"","246","49",NA,"33.883871","20.883871",NA
"45843",82870,"30/06/2003",0,"100","282.5","0",NA,"34.78","18.673333",NA
"45844",82870,"31/07/2003",0,"0","308.8","0",NA,"34.612903","18.277419",NA
"45845",82870,"31/08/2003",0,"4.4","303.5","4.4",NA,"36.819355","20.419355",NA
"45846",82870,"30/09/2003",0,"","288.6","29.7",NA,"37.3","21.04",NA
"45847",82870,"31/10/2003",0,"","268.7","18.6",NA,"37.096774","22.648387",NA
"45848",82870,"30/11/2003",0,"","244","91.5",NA,"35.6","22.1",NA
"45849",82870,"31/12/2003",0,"","150.3","78.9",NA,"34.270968","21.906667",NA
"45850",82870,"31/01/2004",0,"","105.8","542.2",NA,"30.967742","21.56129",NA
"45851",82870,"29/02/2004",0,"","187.7","232.8",NA,"31.303448","21.4",NA
"45852",82870,"31/03/2004",0,"","224","64.5",NA,"32.490323","21.451613",NA
"45853",82870,"30/04/2004",0,"","256.1","82.8",NA,"33.366667","20.726667",NA
"45854",82870,"31/05/2004",0,"","292.5","0",NA,"34.129032","19.748387",NA
"45855",82870,"30/06/2004",0,"","284.2","0",NA,"33.88","18.64",NA
"45856",82870,"31/07/2004",0,"","291","0",NA,"34.533333","18.662069",NA
"45857",82870,"31/08/2004",0,"","288.5","0",NA,"36.119355","19.619355",NA
"45858",82870,"30/09/2004",0,"","297.1","0",NA,"37.446667","21.14",NA
"45859",82870,"31/10/2004",0,"","268.9","89.6",NA,"36.880645","22.11",NA
"45860",82870,"30/11/2004",0,"","230.2","78.9",NA,"35.506667","21.896667",NA
"45861",82870,"31/12/2004",0,"","132.3","116.7",NA,"33.993548","20.980645",NA
"45862",82870,"31/01/2005",0,"","178.6","206.6",NA,"31.829032","21.290323",NA
"45863",82870,"28/02/2005",0,"","174","205.2",NA,"32.057143","21.642857",NA
"45864",82870,"31/03/2005",0,"","156","168.5",NA,"31.458065","22.090323",NA
"45865",82870,"30/04/2005",0,"","209.1","144.6",NA,"32.303333","21.266667",NA
"45866",82870,"31/05/2005",0,"","226.9","25.5",NA,"32.03871","20.606452",NA
"45867",82870,"30/06/2005",0,"","258.2","0",NA,"33.12","18.713333",NA
"45868",82870,"31/07/2005",0,"","306.1","0",NA,"34.380645","17.864516",NA
"45869",82870,"31/08/2005",0,"","314.8","0",NA,"36","19.335484",NA
"45870",82870,"30/09/2005",0,"","275","10",NA,"37.544828","21.08",NA
"45871",82870,"31/10/2005",0,"","292.6","3",NA,"38.135484","22.354839",NA
"45872",82870,"30/11/2005",0,"","213.5","118.4",NA,"35.5","22.186667",NA
"45873",82870,"31/12/2005",0,"","111.4","76.5",NA,"32.890323","21.006452",NA
"45874",82870,"31/01/2006",0,"","255.3","15.6",NA,"36.56129","21.551613",NA
"45875",82870,"28/02/2006",0,"","140.2","170.5",NA,"31.171429","21.071429",NA
"45876",82870,"31/03/2006",0,"","152.3","137.5",NA,"31.354839","21.432258",NA
"45877",82870,"30/04/2006",0,"","147.1","344.7",NA,"30.86","21.613333",NA
"45878",82870,"31/05/2006",0,"","251","34.5",NA,"31.864516","20.251613",NA
"45879",82870,"30/06/2006",0,"2.9","274.9","0",NA,"32.2","17.866667",NA
"45880",82870,"31/07/2006",0,"0","293.8","0",NA,"33.825806","17.16129",NA
"45881",82870,"31/08/2006",0,"0","332.7","0",NA,"35.83871","19",NA
"45882",82870,"30/09/2006",0,"34.2","285.5","56.6",NA,"36.413333","",NA
"45883",82870,"31/10/2006",0,"81.8","208.9","81.9",NA,"35.141935","",NA
"45884",82870,"30/11/2006",0,"79.3","227.6","79.3",NA,"33.946667","21.822727",NA
"45885",82870,"31/12/2006",0,"38.1","154.1","38.7",NA,"34.490323","22.148387",NA
"45886",82870,"31/01/2007",0,"72.1","215.5","72.1",NA,"34.883871","22.332258",NA
"45887",82870,"28/02/2007",0,"135.539982","160.1","257.9",NA,"31.671429","21.714286",NA
"45888",82870,"31/03/2007",0,"114","237.3","14",NA,"33.7","20.716129",NA
"45889",82870,"30/04/2007",0,"86.6","227.6","86.6",NA,"33.926667","20.633333",NA
"45890",82870,"31/05/2007",0,"0","292.6","0",NA,"35.748387","21.003226",NA
"45891",82870,"30/06/2007",0,"0","279.3","0",NA,"34.78","18.83",NA
"45892",82870,"31/07/2007",0,"0","315.8","0",NA,"35.845161","19.719355",NA
"45893",82870,"31/08/2007",0,"0","317.6","0",NA,"35.541935","20.732258",NA
"45894",82870,"30/09/2007",0,"0","290","0",NA,"36.913333","22.706667",NA
"45895",82870,"31/10/2007",0,"2.4","282","2.4",NA,"38.070968","23.451613",NA
"45896",82870,"30/11/2007",0,"94.2","239.2","92.8",NA,"36.675862","23.358621",NA
"45897",82870,"31/12/2007",0,"18.1","222.6","181.1",NA,"33.519355","21.270968",NA
"45898",82870,"31/01/2008",0,"128.8","172.2","128.8",NA,"32.741935","21.412903",NA
"45899",82870,"29/02/2008",0,"102","186.6","101.8",NA,"31.565517","21.368966",NA
"45900",82870,"31/03/2008",0,"133.696542","125","404",NA,"29.554839","21.122581",NA
"45901",82870,"30/04/2008",0,"131.011465","187.4","122.6",NA,"31.013333","21.42",NA
"45902",82870,"31/05/2008",0,"93.288535","261.2","15",NA,"32.419355","20.551613",NA
"45903",82870,"30/06/2008",0,"0","299.1","0",NA,"33.003333","17.723333",NA
"45904",82870,"31/07/2008",0,"","301.6","0",NA,"33.23871","17.722581",NA
"45905",82870,"31/08/2008",0,"0","277.7","0",NA,"35.464286","20.575",NA
"45906",82870,"30/09/2008",0,"2.5","297.3","2.5",NA,"37.726667","22.296667",NA
"45907",82870,"31/10/2008",0,"2","297","2",NA,"38.045161","23.851613",NA
"45908",82870,"30/11/2008",0,"69.2","189.1","69.2",NA,"35.796667","23.42",NA
"45909",82870,"31/12/2008",0,"145.790984","201.4","177.4",NA,"33.296774","21.951613",NA
"45910",82870,"31/01/2009",0,"143.719804","223.3","164.7",NA,"32.296774","21.116129",NA
"45911",82870,"28/02/2009",0,"128.229379","157.3","147.2",NA,"31.157143","21.175",NA
"45912",82870,"31/03/2009",0,"","182.9","109.4",NA,"32.212903","21.509677",NA
"45913",82870,"30/04/2009",0,"","136.2","243.6",NA,"30.64","22.186667",NA
"45914",82870,"31/05/2009",0,"","182","192.6",NA,"31.154839","21.470968",NA
"45915",82870,"30/06/2009",0,"49.683107","275.1","23.8",NA,"32.393333","19.246667",NA
"45916",82870,"31/07/2009",0,"10.393956","312.7","0",NA,"34.554839","18.212903",NA
"45917",82870,"31/08/2009",0,"20.429745","","17.8",NA,"35.993548","20.364516",NA
"45918",82870,"30/09/2009",0,"0.790004","280.7","0",NA,"38.253333","22.58",NA
"45919",82870,"31/10/2009",0,"148.082731","207.1","193.1",NA,"35.109677","23.119355",NA
"45920",82870,"30/11/2009",0,"52.491557","236.1","19.6",NA,"35.286667","22.536667",NA
"45921",82870,"31/12/2009",0,"146.555114","164.2","257.5",NA,"31.587097","22.129032",NA
"45922",82870,"31/01/2010",0,"121.339496","223.6","70.8",NA,"32.787097","21.825806",NA
"45923",82870,"28/02/2010",0,"98.714265","150.6","76.8",NA,"34.177778","22.878571",NA
"45924",82870,"31/03/2010",0,"145.542426","194.7","214",NA,"33.077419","22.8",NA
"45925",82870,"30/04/2010",0,"135.84365","230","198.2",NA,"32.733333","22.236667",NA
"45926",82870,"31/05/2010",0,"98.370546","306.9","33.4",NA,"35.541935","21.303226",NA
"45927",82870,"30/06/2010",0,"26.074621","270.4","0",NA,"34.773333","21.03",NA
"45928",82870,"31/07/2010",0,"6.670442","316.8","0",NA,"34.903226","20.151613",NA
"45929",82870,"31/08/2010",0,"1.731251","","0",NA,"36.090323","20.656667",NA
"45930",82870,"30/09/2010",0,"0.427069","311.5","0",NA,"37.286667","22.663333",NA
"45931",82870,"31/10/2010",0,"22.791875","234.7","22.7",NA,"36.870968","23.532258",NA
"45932",82870,"30/11/2010",0,"54.821108","226.5","113.6",NA,"36.14","22.966667",NA
"45933",82870,"31/12/2010",0,"136.301183","161.4","136.3",NA,"32.767742","21.574194",NA
"45934",82870,"31/01/2011",0,"143.667511","190.5","158.5",NA,"32.148387","21.66129",NA
"45935",82870,"28/02/2011",0,"133.740616","110","180.2",NA,"30.271429","21.521429",NA
"45936",82870,"31/03/2011",0,"137.167763","179.3","308.9",NA,"31.096774","21.796774",NA
"45937",82870,"30/04/2011",0,"124.177916","217.1","87.3",NA,"31.993333","21.226667",NA
"45938",82870,"31/05/2011",0,"67.488453","254.1","25.5",NA,"32.980645","20.9",NA
"45939",82870,"30/06/2011",0,"15.496282","300.3","0",NA,"34.573333","18.093333",NA
"45940",82870,"31/07/2011",0,"4.171904","317.5","0",NA,"34.432258","18.212903",NA
"45941",82870,"31/08/2011",0,"1.115831","323.9","0",NA,"36.645161","19.609677",NA
"45942",82870,"30/09/2011",0,"0.267833","320.5","0",NA,"37.32","21.35",NA
"45943",82870,"31/10/2011",0,"68.745664","238.7","68.7",NA,"36.174194","23.145161",NA
"45944",82870,"30/11/2011",0,"111.509706","161.8","111.9",NA,"32.586667","22.153333",NA
"45945",82870,"31/12/2011",0,"22.519124","217.7","22.5",NA,"35.032258","21.516129",NA
"45946",82870,"31/01/2012",0,"139.400299","145.4","139.2",NA,"32.477419","21.903226",NA
"45947",82870,"29/02/2012",0,"135.657991","146.4","244.5",NA,"30.931034","20.848276",NA
"45948",82870,"31/03/2012",0,"139.408954","238.5","127.8",NA,"32.574194","20.903226",NA
"45949",82870,"30/04/2012",0,"74.334844","278.6","9.8",NA,"35.406667","20.453333",NA
"45950",82870,"31/05/2012",0,"18.120948","291.3","0",NA,"36.483871","20.33871",NA
"45951",82870,"30/06/2012",0,"4.336443","297.5","0",NA,"36.293333","20.06",NA
"45952",82870,"31/07/2012",0,"1.054689","328.8","0",NA,"35.870968","19.870968",NA
"45953",82870,"31/08/2012",0,"0.259271","337","0",NA,"35.322581","19.635484",NA
"45954",82870,"30/09/2012",0,"0.065742","296.2","0",NA,"37.813333","20.853333",NA
"45955",82870,"31/10/2012",0,"0.615353","296.4","0.6",NA,"38.76129","23.53871",NA
"45956",82870,"30/11/2012",0,"76.301954","155.9","80.6",NA,"35.3","23.576667",NA
"45957",82870,"31/12/2012",0,"87.000876","206.7","87",NA,"34.296774","22.251613",NA
"45958",82870,"31/01/2013",0,"144.100006","176.1","144.1",NA,"32.367742","22.241935",NA
"45959",82870,"28/02/2013",0,"7.100691","224.8","7.1",NA,"35.328571","21.975",NA
"45960",82870,"31/03/2013",0,"144.37253","202.4","241.6",NA,"34.090323","22.319355",NA
"45961",82870,"30/04/2013",0,"116.321879","211.5","68.9",NA,"32.006667","21.643333",NA
"45962",82870,"31/05/2013",0,"62.978032","268.4","30.3",NA,"33.883871","20.883871",NA
"45963",82870,"30/06/2013",0,"","293.7","2.7",NA,"35.413333","19.833333",NA
"45964",82870,"31/07/2013",0,"","298.5","0",NA,"35.483871","20.119355",NA
"45965",82870,"31/08/2013",0,"0","326.6","0",NA,"36.612903","21.090323",NA
"45966",82870,"30/09/2013",0,"0","313.7","0",NA,"38.186667","22.546667",NA
"45967",82870,"31/10/2013",0,"","278.2","22.4",NA,"37.193548","22.764516",NA
"45968",82870,"30/11/2013",0,"55.1","185.5","55.1",NA,"35.513333","23.023333",NA
"45969",82870,"31/12/2013",0,"145.612963","177.4","228.8",NA,"32.793548","22.116129",NA
"45970",82870,"31/01/2014",0,"80.522716","213.1","20.4",NA,"33.903226","21.348387",NA
"45971",82870,"28/02/2014",0,"129.433406","149.8","128.4",NA,"33.292857","21.992857",NA
"45972",82870,"31/03/2014",0,"138.588775","177.2","196.4",NA,"31.522581","21.612903",NA
"45973",82870,"30/04/2014",0,"134.338189","226.5","196.2",NA,"32.34","21.246667",NA
"45974",82870,"31/05/2014",0,"77.331831","266.7","4.1",NA,"33.96129","20.074194",NA
"45975",82870,"30/06/2014",0,"19.95416","290.6","0",NA,"35.2","19.176667",NA
"45976",82870,"31/07/2014",0,"5.183648","312.1","0",NA,"35.258065","20.277419",NA
"45977",82870,"31/08/2014",0,"1.242591","320","0",NA,"36.316129","20.806452",NA
"45978",82870,"30/09/2014",0,"0.301934","302.3","0",NA,"37.553333","22.313333",NA
"45979",82870,"31/10/2014",0,"43.15771","230.4","50.9",NA,"37.122581","23.612903",NA
"45980",82870,"30/11/2014",0,"51.217578","208.8","51.2",NA,"34.706667","22.813333",NA
"45981",82870,"31/12/2014",0,"114.703017","180.1","114.7",NA,"33.354839","21.948387",NA
"45982",82870,"31/01/2015",0,"65.704346","227.3","65.7",NA,"35.2","21.832258",NA
"45983",82870,"28/02/2015",0,"133.958955","133.9","146.6",NA,"32.607143","21.978571",NA
"45984",82870,"31/03/2015",0,"138.963416","","",NA,"","",NA
"45985",83642,"31/01/2000",0,"","163.8","295.9","932.760215","28.196774","19.045161",NA
"45986",83642,"29/02/2000",0,"","173.2","148","934.914943","28.865517","18.572414",NA
"45987",83642,"31/03/2000",0,"","154.1","105.5","935.041935","27.332258","18.3",NA
"45988",83642,"30/04/2000",0,"","215.5","37.1","937.027778","26.68","15.48",NA
"45989",83642,"31/05/2000",0,"","201.4","6","937.878495","25.370968","12.967742",NA
"45990",83642,"30/06/2000",0,"","234.7","14.4","939.044444","24.856667","10.593333",NA
"45991",83642,"31/07/2000",0,"","168.2","10.1","938.672043","22.625806","11.158065",NA
"45992",83642,"31/08/2000",0,"","204.3","19.1","938.62043","25.616129","11.66129",NA
"45993",83642,"31/10/2000",0,"","193","66.7","935.9","29.7","16.970968",NA
"45994",83642,"30/11/2000",0,"","92.1","206.9","933.778889","26.6","18.226667",NA
"45995",83642,"31/12/2000",0,"","161.5","228.5","932.644086","28.796774","19.093548",NA
"45996",83642,"31/01/2001",0,"","200.7","171.9","935.187097","29.490323","18.783871",NA
"45997",83642,"28/02/2001",0,"","228.9","48","933.866667","32.425","19.510714",NA
"45998",83642,"31/03/2001",0,"","226.4","148.3","935.054839","30.125806","18.435484",NA
"45999",83642,"30/04/2001",0,"","258.3","33.7","936.686667","29.696667","16.86",NA
"46000",83642,"31/05/2001",0,"","210.5","59.5","936.251613","26.322581","14.603226",NA
"46001",83642,"30/06/2001",0,"","208.4","0.2","939.78","25.61","13.256667",NA
"46002",83642,"31/07/2001",0,"","191.3","2","940.011828","24.693548","11.63871",NA
"46003",83642,"31/08/2001",0,"","235.6","6.4","942.022581","26.535484","12.412903",NA
"46004",83642,"30/09/2001",0,"","169.4","80.1","938.696667","25.866667","14.28",NA
