"","UF","Estacao","Year","EvapoBHReal","InsolacaoTotal","PrecipitacaoTotal","PressaoMedia","TempMaximaMedia","TempMinimaMedia"
"1159","BA",83088,2004,NA,194.554545454545,63.3333333333333,952.495909636364,29.5184319090909,19.732156
"1160","BA",83090,2004,NA,207.066666666667,55.1583333333333,961.291610333333,30.5017538333333,18.8484250833333
"1161","SE",83096,2004,NA,233.983333333333,95.2083333333333,1013.748925,29.4802176666667,23.2093721666667
"1162","SE",83097,2004,NA,157.691666666667,98.95,1010.05,31.10113125,21.80005625
"1163","BA",83179,2004,NA,264.691666666667,58.0083333333333,966.341573583333,33.136847,19.24234025
"1164","BA",83182,2004,NA,256.181818181818,44.225,932.115853363636,30.0342808181818,16.1759079090909
"1165","BA",83184,2004,NA,203.066666666667,57.1666666666667,904.237067166667,25.61212825,16.87809075
"1166","BA",83186,2004,NA,204.566666666667,65.5416666666667,959.549617416667,29.4313169090909,20.5348391666667
"1167","BA",83190,2004,NA,169.108333333333,64.325,973.736675083333,30.1881339090909,20.6516141666667
"1168","BA",83192,2004,NA,210.958333333333,45.2666666666667,996.339186,31.8398775833333,20.6999938333333
"1169","SE",83195,2004,NA,192.858333333333,90.575,990.877243833333,29.4311278333333,20.7485234166667
"1170","MT",83214,2004,NA,159.958333333333,183.558333333333,978.07684225,32.58734675,20.3776161666667
"1171","BA",83221,2004,NA,103.366666666667,64.4666666666667,988.75565025,30.0729796666667,20.0600991666667
"1172","BA",83222,2004,NA,169.5125,109.5,989.537252,NA,NA
"1173","TO",83228,2004,NA,218.075,132.783333333333,983.657125833333,33.24504025,21.0853686666667
"1174","BA",83229,2004,NA,197.65,168.308333333333,1008.98957,29.0059958333333,22.521359
"1175","TO",83235,2004,NA,200.983333333333,166.083333333333,944.765281,31.8841911111111,21.0602246666667
"1176","BA",83236,2004,NA,171.3,96.6333333333333,962.298463583333,32.5833073333333,19.2228465833333
"1177","BA",83242,2004,NA,177.883333333333,108.125,964.6644635,29.6722436666667,19.81856
"1178","BA",83244,2004,NA,195.716666666667,63.1,985.14496575,31.0691744166667,19.1188431666667
"1179","BA",83249,2004,NA,200.9,81.25,997.915988428571,30.1233905833333,20.1162695833333
"1180","MT",83264,2004,NA,166.483333333333,163.666666666667,968.4631876,33.60422725,20.1811651666667
"1181","MT",83267,2004,NA,180.1,142,974.17025425,32.7296044166667,19.6514745
"1182","MT",83270,2004,NA,210.891666666667,198.825,964.353111,32.93567825,20.0443374166667
"1183","BA",83286,2004,NA,231.09,89.9916666666667,949.296589818182,31.2265576363636,18.6046343636364
"1184","BA",83288,2004,NA,249.058333333333,86.425,962.738202916667,32.1009766666667,19.7951210833333
"1185","BA",83292,2004,NA,204.85,56.275,954.523684083333,29.5722744166667,19.432259
"1186","BA",83295,2004,NA,165.341666666667,79.1,931.675807333333,26.2457974166667,16.8724295833333
"1187","MT",83309,2004,NA,NA,182.033333333333,980.696609166667,32.7458493,20.6898886666667
"1188","MT",83319,2004,NA,209.075,147.183333333333,977.8025515,33.0326721666667,18.81755
"1189","GO",83332,2004,NA,204.872727272727,110.883333333333,921.434165916667,29.66060475,20.1012164166667
"1190","MG",83334,2004,NA,211.255555555556,139.054545454545,NA,30.0108995454545,18.1055038181818
"1191","MG",83338,2004,NA,251.936363636364,81.7166666666667,950.41449325,29.9677505,19.07853975
"1192","BA",83339,2004,NA,210.416666666667,92.0083333333333,916.385610916667,26.6224815833333,17.4398379166667
"1193","BA",83344,2004,NA,178.725,97.5833333333333,917.987663,25.6069165833333,15.8841830833333
"1194","MT",83358,2004,NA,180.745454545455,151.818181818182,970.831997454545,32.6840438181818,18.6510358181818
"1195","MT",83361,2004,NA,171.65,98.0833333333333,993.935696666667,32.7403014166667,22.0882059166667
"1196","MT",83364,2004,NA,201.708333333333,97.5416666666667,995.22198975,32.8079799166667,20.8162331666667
"1197","GO",83368,2004,NA,207.683333333333,132.166666666667,974.625623916667,32.7635456666667,20.1777431666667
"1198","DF",83373,2004,NA,192.466666666667,123.225,893.476831416667,27.39289375,15.0399189166667
"1199","GO",83374,2004,NA,209.875,134.558333333333,954.978863416667,32.2377354166667,20.3777714166667
"1200","GO",83376,2004,NA,201.341666666667,163.683333333333,927.88268225,30.9028613333333,17.82531725
"1201","DF",83377,2004,NA,197.275,134.916666666667,887.289956083333,26.427998,16.99758525
"1202","GO",83379,2004,NA,209.366666666667,146.466666666667,911.125525333333,27.93816975,17.4120880833333
"1203","MG",83384,2004,68.9330809090909,214.890909090909,127.508333333333,954.862386083333,31.68489625,19.0865906666667
"1204","MG",83386,2004,64.5262125454545,256.677777777778,95.4,959.847993416667,31.1009451666667,18.4093875
"1205","MG",83388,2004,57.5608313333333,238.918181818182,68.8583333333333,944.8712125,30.1188015833333,19.6904085
"1206","MG",83389,2004,47.2416666666667,243.009090909091,63.8583333333333,962.132465666667,31.6033401666667,18.4901379166667
"1207","MG",83393,2004,50.6171548181818,190.3,90.525,942.6543515,28.33193425,18.3171555833333
"1208","MG",83395,2004,43.4071191666667,259.633333333333,87.6833333333333,NA,31.2066163333333,18.824362
"1209","BA",83398,2004,NA,182.085714285714,103.916666666667,1015.9625,28.5966223,21.1589556
"1210","MT",83405,2004,NA,155.3,94.6333333333333,995.9839,32.68282,20.7936214166667
"1211","BA",83408,2004,NA,256.383333333333,70.7166666666667,961.452570416667,31.7701309166667,19.3588870833333
"1212","MT",83410,2004,NA,NA,116.325,NA,32.6043016666667,19.88689025
"1213","GO",83423,2004,NA,NA,129.658333333333,930.785332833333,30.8716944166667,18.8089955833333
"1214","MG",83428,2004,78.3921542727273,185.572727272727,127.916666666667,NA,31.2597991666667,18.2719615
"1215","MG",83437,2004,59.0559980909091,216.85,107.766666666667,941.70487275,29.0000046666667,17.6221873333333
"1216","MG",83441,2004,72.6548499090909,177.333333333333,94.9166666666667,961.482395916667,29.4886875833333,18.0129159166667
"1217","MG",83442,2004,80.9962275833333,159.118181818182,84.1,979.342142833333,30.6356139166667,19.6393315833333
"1218","BA",83446,2004,NA,179.2,101.15,992.7063705,28.8713664166667,19.7892209166667
"1219","MG",83452,2004,NA,222.74,104.141666666667,NA,28.9459225833333,16.3393615
"1220","GO",83464,2004,NA,191.483333333333,135.5,938.812550166667,30.4755615833333,16.85610725
"1221","GO",83470,2004,NA,177.616666666667,157.95,926.645822583333,29.6060960833333,17.5722030833333
"1222","MG",83479,2004,65.5163575454545,213.241666666667,162.375,934.782987333333,29.6997410833333,18.4543341666667
"1223","MG",83481,2004,67.6248960909091,239.45,138.358333333333,930.041863916667,29.2119911666667,18.66870425
"1224","MG",83483,2004,68.5229433636364,212.3,108.841666666667,956.94020075,30.7141719166667,18.8491340833333
"1225","MG",83485,2004,0,NA,98.8583333333333,NA,27.6298975,17.2891375833333
"1226","MG",83488,2004,63.0233858181818,166.745454545455,120.3,913.586666166667,25.7873516666667,15.4469414166667
"1227","BA",83498,2004,NA,148.758333333333,147.941666666667,NA,28.17155825,21.6730204166667
"1228","MS",83513,2004,NA,204.34,93.4833333333333,NA,31.9736772727273,19.0714203333333
"1229","MG",83514,2004,79.6502903333333,227.125,127.25,945.540439333333,30.1293851666667,18.7913974166667
"1230","MG",83521,2004,72.2863493333333,202.008333333333,108.941666666667,954.174365333333,31.546066,18.3870855833333
"1231","GO",83522,2004,NA,219.7,149.091666666667,927.932590166667,28.98773225,17.5518765
"1232","GO",83523,2004,NA,216.191666666667,102.741666666667,NA,30.9298455,18.5295099166667
"1233","GO",83526,2004,NA,228.6875,123.341666666667,919.405208833333,28.9061553636364,18.06614025
"1234","MG",83531,2004,61.3380455,166.963636363636,126,909.0586135,28.0972574166667,16.6152685
"1235","MG",83533,2004,NA,185.175,126.125,NA,29.5199564545455,13.4451774545455
"1236","MG",83536,2004,5.6,NA,124.8,NA,30.132045,16.7739460833333
"1237","MG",83538,2004,60.3861358333333,169.391666666667,134.308333333333,873.724646333333,23.83664625,14.6124725
"1238","ES",83550,2004,NA,175.59,147.075,1012.08871,29.7524200833333,20.3003745
"1239","MS",83552,2004,NA,219.4,96.825,994.572981083333,32.19981125,21.0579749166667
"1240","MS",83565,2004,NA,223.791666666667,117.666666666667,965.951527833333,30.5833721666667,18.99914025
"1241","MG",83570,2004,66.5108860909091,181.091666666667,107.475,936.798661083333,28.9167063333333,17.60105675
"1242","MG",83574,2004,82.2071632727273,209.477777777778,108.758333333333,952.153305,30.6950468333333,18.878546
"1243","MG",83577,2004,82.8428881666667,220.125,145.933333333333,930.32766975,30.0395704166667,17.31911575
"1244","MG",83579,2004,66.1942650909091,206.416666666667,158.833333333333,902.841534333333,27.1825536666667,16.5957355833333
"1245","MG",83581,2004,NA,NA,109.833333333333,NA,29.2964336666667,NA
"1246","MG",83582,2004,68.0045833636364,168.733333333333,153.933333333333,937.86376625,28.3555750833333,14.88866575
"1247","MG",83586,2004,NA,208.725,123.175,930.015063666667,27.893589,16.3305899166667
"1248","MG",83587,2004,67.5037932727273,197.191666666667,161.4,913.638830833333,26.74264825,17.7278976666667
"1249","MG",83589,2004,66.3239082727273,149.983333333333,128.966666666667,940.973782916667,27.6827825833333,16.0594824166667
"1250","MG",83592,2004,70.6728981818182,172.066666666667,118.583333333333,947.307690333333,26.9841199166667,17.1007419166667
"1251","MG",83595,2004,86.6036545833333,194.258333333333,104.633333333333,1007.65709666667,31.1063598333333,19.7735953333333
"1252","SP",83623,2004,NA,230.433333333333,108.291666666667,956.002526666667,30.7717411666667,19.0397561666667
"1253","SP",83630,2004,NA,199.466666666667,145.016666666667,904.316606,25.92657275,16.9186813333333
"1254","MG",83631,2004,NA,209.990909090909,159.716666666667,NA,28.02968925,15.261469
"1255","MG",83632,2004,NA,NA,124.791666666667,NA,28.2091046666667,15.3327174166667
"1256","MG",83635,2004,80.0112936666667,179.866666666667,120.191666666667,927.576492333333,28.3206330833333,15.4007095833333
"1257","MG",83639,2004,64.9471922727273,157.218181818182,116.081818181818,921.899694,25.5888739090909,14.7244419090909
"1258","MG",83642,2004,67.1319661818182,159.381818181818,149.833333333333,938.396511083333,26.0924345833333,15.7205440833333
"1259","ES",83648,2004,NA,171.775,137.491666666667,1010.04,28.4865824166667,21.6673071666667
"1260","SP",83669,2004,NA,205.316666666667,106.941666666667,944.570586416667,29.0185275,16.4952833333333
"1261","SP",83676,2004,NA,183.881818181818,95.8,NA,28.5891229090909,18.1394336363636
"1262","MG",83681,2004,NA,145.090909090909,127.408333333333,NA,24.6933858333333,10.8490673
"1263","MG",83683,2004,72.6662000909091,159.716666666667,126.383333333333,917.550579333333,27.6397599166667,14.3845191666667
"1264","MG",83687,2004,71.7053349090909,197.183333333333,124.083333333333,913.598381416667,26.7990145,15.3354901666667
"1265","MG",83689,2004,66.3147692727273,124.666666666667,166.433333333333,891.933615166667,24.1714835833333,13.9900141666667
"1266","MG",83692,2004,66.2432701818182,135.508333333333,174.775,911.734906416667,24.1067338333333,14.84653
"1267","RJ",83695,2004,NA,176.85,112.116666666667,1001.3764702,29.3444685,19.3765354166667
"1268","RJ",83698,2004,NA,NA,94.0166666666667,NA,29.265689,20.5396005
"1269","MS",83702,2004,NA,202.025,141.383333333333,937.92817075,28.1197221666667,16.0677419166667
"1270","MS",83704,2004,NA,217.55,136.35,971.239565416667,29.2606750833333,18.0332481666667
"1271","SP",83714,2004,NA,NA,141.516666666667,835.303852333333,20.4917605833333,NA
"1272","SP",83716,2004,NA,218.327272727273,102.225,964.18057975,28.9191364166667,18.3058034
"1273","RJ",83718,2004,NA,147.833333333333,123.358333333333,959.36248625,26.4926109166667,16.4370895
"1274","SP",83726,2004,NA,185.583333333333,134.633333333333,920.035493583333,26.6602233333333,15.3060534166667
"1275","MG",83736,2004,68.7764078181818,189.533333333333,144.091666666667,912.00017125,26.1635641666667,13.1322599166667
"1276","RJ",83738,2004,NA,147.166666666667,139.991666666667,954.553490142857,25.9794525,16.3667010833333
"1277","RJ",83743,2004,NA,NA,89.4666666666667,NA,29.6342115,21.44141575
"1278","PR",83766,2004,NA,201.441666666667,120.791666666667,950.686797083333,28.2412730833333,16.1221159166667
"1279","PR",83767,2004,NA,221.658333333333,142.583333333333,952.829123833333,27.6438799166667,17.7419009166667
"1280","SP",83773,2004,NA,NA,121.066666666667,922.738617833333,26.7287538333333,15.4881136666667
"1281","SP",83781,2004,NA,NA,137.033333333333,926.519915333333,25.3493513333333,15.906866
"1282","PR",83783,2004,NA,215.241666666667,144.233333333333,946.403317,26.5770016666667,14.793833
"1283","SP",83784,2004,NA,159.633333333333,135.441666666667,947.568372,27.4337096666667,15.2983666666667
"1284","PR",83811,2004,NA,180.858333333333,136.641666666667,925.499630916667,25.5064281666667,13.4522250833333
"1285","PR",83813,2004,NA,136.066666666667,133.283333333333,905.208136,23.8613004166667,12.1409985833333
"1286","PR",83836,2004,NA,161.4,109.533333333333,917.002012166667,23.8725418333333,12.5832699166667
"1287","PR",83842,2004,NA,159.125,118.058333333333,913.893673666667,23.5115848333333,12.6724576666667
"1288","PR",83844,2004,NA,95.7454545454545,218.85,NA,25.2933624166667,18.2087748333333
"1289","SP",83851,2004,NA,179.8,123.233333333333,NA,26.9626553333333,15.8450768333333
"1290","SC",83872,2004,NA,128.375,124.683333333333,1010.45914,26.1427994166667,16.875407
"1291","RS",83881,2004,NA,195.391666666667,120.508333333333,984.8291665,27.5601359166667,14.9498541666667
"1292","SC",83883,2004,NA,211.55,142.35,940.751301,25.5024056666667,14.6462146666667
"1293","SC",83887,2004,NA,203.95,137.533333333333,911.702618166667,22.6617056666667,12.0849363333333
"1294","SC",83891,2004,NA,173.45,126.608333333333,911.225541416667,22.1003345833333,11.5077373333333
"1295","SC",83897,2004,NA,172.8,164.033333333333,1018.789785,24.89850425,17.3682379166667
"1296","RS",83907,2004,NA,206.475,93.575,985.075298416667,27.5703971666667,15.3074753333333
"1297","RS",83912,2004,NA,220.816666666667,113.066666666667,960.765149416667,25.200782,13.6459711666667
"1298","RS",83914,2004,NA,221.041666666667,125.325,937.922326416667,23.9941611666667,12.9024301666667
"1299","RS",83916,2004,NA,181.658333333333,108.908333333333,921.502029333333,23.1037808333333,12.4145321666667
"1300","RS",83919,2004,NA,187.091666666667,108.175,899.226545416667,21.2016664166667,9.87594391666667
"1301","SC",83920,2004,NA,181.55,93.5583333333333,862.062113583333,18.6233265833333,9.453879
"1302","SC",83923,2004,NA,158.575,135.816666666667,NA,25.5113336666667,13.914255
"1303","RS",83927,2004,NA,191.458333333333,89.175,1003.4375,25.51228125,14.2242274166667
"1304","RS",83936,2004,NA,203.75,89.175,999.054839,25.8693233333333,14.5178961666667
"1305","RS",83941,2004,NA,205.25,116.65,NA,22.795499,12.9901319166667
"1306","RS",83942,2004,NA,201.733333333333,107.816666666667,930.418398583333,22.1796780833333,12.9217263333333
"1307","RS",83948,2004,NA,186.175,130.075,NA,22.8113601666667,15.9433436666667
"1308","RS",83953,2004,NA,213.391666666667,88.3,977.676968833333,23.7566269166667,13.13617725
"1309","RS",83964,2004,NA,163.566666666667,108.366666666667,966.755988833333,23.5113164166667,13.45277475
"1310","RS",83967,2004,NA,192.016666666667,96.55,NA,25.4617735,15.6720359166667
"1311","RS",83980,2004,NA,212.141666666667,107.966666666667,987.536604583333,23.3447368333333,12.7200738333333
"1312","RS",83985,2004,NA,207.458333333333,114.408333333333,NA,23.1312464166667,14.2953790833333
"1313","RS",83995,2004,NA,199.458333333333,99.9166666666667,1015.65086,23.5845590833333,14.6821608333333
"1314","RS",83997,2004,NA,195.608333333333,100.625,1012.01828,22.0928903333333,12.78132675
"1315","RR",82024,2005,NA,210.9,178.4,NA,33.7630306666667,24.34337825
"1316","RR",82042,2005,NA,175.033333333333,179.108333333333,NA,33.4470475,23.1471749166667
"1317","AM",82067,2005,NA,118.31,277.183333333333,999.180134555556,33.3538677142857,22.5096803636364
"1318","AP",82098,2005,NA,209.825,215.958333333333,NA,32.0089273333333,24.37609775
"1319","AM",82106,2005,NA,147.97,259.633333333333,NA,34.1390788333333,21.1399628333333
"1320","AM",82113,2005,NA,132.5,252.966666666667,NA,31.7470301666667,23.65105925
"1321","PA",82141,2005,NA,209.05,196.725,1010.91,32.0653949166667,25.92630175
"1322","PA",82145,2005,NA,198.45,151.691666666667,NA,32.5578098333333,21.5474265833333
"1323","PA",82178,2005,NA,185.681818181818,181.175,1002.93,32.39546975,24.19295425
"1324","PA",82181,2005,NA,190.016666666667,167.208333333333,998.741151888889,31.5023055833333,23.9377176666667
"1325","PA",82184,2005,NA,183.375,240.066666666667,1009.109355,32.4954575833333,24.1926035833333
"1326","PA",82188,2005,NA,191.783333333333,212.441666666667,1011.050215,32.90772125,23.2864683333333
"1327","PA",82191,2005,NA,190.675,294.041666666667,1008.151275,33.0178515,23.0134580833333
"1328","MA",82198,2005,NA,204.666666666667,186.075,1006.89726,32.0531855,24.2644675
"1329","AM",82212,2005,NA,140.181818181818,218.066666666667,1005.82043,33.0215125833333,22.99106375
